,average_bifurcation_angle_local,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,hausdorff_dimension,id,max_branch_order,max_euclidean_distance,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,scale_factor_x,scale_factor_y,scale_factor_z,soma_surface,specimen_id,superseded,tags,total_length,total_surface,total_volume,dendrite_type
320,72.23802997567199,,0.88401662090289,0.415101259314101,35.822580645161295,0.8632859332502459,,496164023,14.0,408.71361131346004,457.69279553663597,dendrite-only,31,65,2251,3,34,78.307,498.802919582892,178.768492977939,0.1144,0.1144,0.28,162.836668089493,488680211,False,3D Neuron Reconstruction morphology,2682.7706929123,3505.93707325975,413.155237607558,spiny
321,69.6650096380862,,0.825241000187282,0.6409116660128821,50.886363636363605,0.976955232809198,,580260716,10.0,289.60813793988996,354.28086089650805,dendrite-only,22,52,2463,8,30,69.8093,374.100713940768,252.579231351274,0.1144,0.1144,0.28,423.42495761610803,559387643,False,3D Neuron Reconstruction morphology,2920.94722833263,5937.905937788721,1054.21057412408,spiny
322,73.2475323444592,,0.8768022046405791,0.435961123961304,87.875,0.9799368212074799,,562232730,4.0,456.101976413795,518.8072121740149,full,16,37,2911,5,21,156.116,614.262536416175,424.080452910928,0.1144,0.1144,0.28,276.055913797801,517345160,False,3D Neuron Reconstruction morphology,3583.3215060402704,4905.28828292183,541.963438210962,sparsely spiny
323,71.98652975771509,,0.893761380418088,0.20786575274737198,54.76470588235289,1.0,,599475378,6.0,270.80394197001596,338.167117016792,full,17,37,1937,3,20,77.0695,225.13744695911598,494.03389156193003,0.1144,0.1144,0.28,27.9317084806643,570896453,False,3D Neuron Reconstruction morphology,2251.60647637904,1469.26219381476,76.13112029291679,sparsely spiny
324,79.61047269891641,,0.87995127676634,0.48819757403773606,41.125,0.985703922748165,,582653993,5.0,201.63752897377498,242.133083523815,full,20,47,1755,7,27,71.96,178.725564144022,257.62341997214696,0.1144,0.1144,0.28,304.22745048231496,569072334,False,3D Neuron Reconstruction morphology,2082.5635892567198,3192.0108150062297,399.27735756529603,aspiny
325,74.3080978325847,,0.930777547762859,0.44538919983789294,46.9761904761905,0.815091621035342,,657267317,7.0,378.734646244782,402.693339632884,full,21,46,2042,4,25,65.2159,456.57500378649496,214.33010228697202,0.1144,0.1144,0.28,246.048261319283,515315072,False,3D Neuron Reconstruction morphology,2387.15404529107,3357.94635804513,426.76293987164803,aspiny
326,73.9782209635489,,0.908432763382239,0.421411669680843,44.3222222222222,0.8357625735491049,,496085294,16.0,701.8394545429111,861.830930930335,dendrite-only,45,99,4217,9,54,141.1948,731.072492605692,449.195952702673,0.1144,0.1144,0.28,685.118687680477,487664663,False,3D Neuron Reconstruction morphology,5095.14257268315,6754.559383461589,837.542210455464,spiny
327,60.2067074753607,,0.8848784266160509,0.313582390527475,53.366666666666696,0.880798262338275,,491119788,4.0,191.614895905825,224.53714315622398,dendrite-only,15,38,1877,8,23,103.7473,329.815870894875,323.34671975069,0.1144,0.1144,0.28,471.383409090268,323540736,False,3D Neuron Reconstruction morphology,2214.30194238291,2182.21472039841,184.639886590952,aspiny
328,61.096043273369,,0.9357295401215792,0.45263753316127203,47.3333333333333,0.8122314918667769,,508278879,3.0,226.573635376162,241.140896092879,dendrite-only,9,23,1014,5,14,21.84,224.355009204347,327.201688223553,0.1144,0.1144,0.28,202.782008364865,476751360,False,3D Neuron Reconstruction morphology,1147.96342842229,1629.25091810504,209.60099474547297,aspiny
329,70.15130731733629,,0.885604108104594,0.21658373756077104,36.6041666666667,0.7427477365818921,,519262578,5.0,168.66502856683098,188.83275178651903,dendrite-only,24,51,1784,3,27,77.2727,198.10091311675203,300.15095615944597,0.1144,0.1144,0.28,40.8088314631915,502978383,False,3D Neuron Reconstruction morphology,2088.33887203225,1419.8360907959,79.86251629461441,spiny
330,58.7055951369553,,0.941702043560271,0.333746909181098,39.613636363636395,0.9261016605270691,,508278685,4.0,197.729299727835,208.55032262381198,full,22,50,1835,6,28,56.1756,331.044100356644,292.38632668999696,0.1144,0.1144,0.28,354.145591933411,488677994,False,3D Neuron Reconstruction morphology,2151.16855309528,2258.0469528999697,219.724722062916,aspiny
331,65.8579008961651,,0.912524194768772,0.5751889973972111,87.17307692307692,0.9916001105716109,,603514410,10.0,518.118474225625,556.5110025794149,full,27,60,4615,6,33,98.84,715.888345135014,382.117665105767,0.1144,0.1144,0.28,241.12507221229802,569844159,False,3D Neuron Reconstruction morphology,5445.5738328015705,9995.69228741666,1653.5939617704198,spiny
332,70.5481459293551,,0.885523655146089,0.329790238197888,44.9333333333333,0.8536416254778729,,491392879,9.0,389.156538662785,473.081971421821,dendrite-only,30,70,2830,10,40,171.6296,492.738853058855,276.904403642089,0.1144,0.1144,0.28,356.937214044587,485161419,False,3D Neuron Reconstruction morphology,3359.4608959850602,3480.2719736994,304.69694353299997,spiny
333,74.44301830777209,,0.864468013407741,0.518025236675186,44.3333333333333,0.956251511718162,,537044880,15.0,829.0443068981351,910.863578649771,dendrite-only,39,82,3501,4,43,111.4543,912.521347523649,227.54679578595002,0.1144,0.1144,0.28,281.221410418452,515986607,False,3D Neuron Reconstruction morphology,4097.10320718814,6656.64428033557,1002.9928425688499,spiny
334,72.6041102661744,,0.85056077507601,0.527213091841004,75.1339285714286,0.9667088597157409,,668702901,11.0,496.779715382321,592.979223018546,full,56,119,8496,7,63,135.52,631.358580696797,581.674568460602,0.1144,0.1144,0.28,444.24748416780403,529878215,False,3D Neuron Reconstruction morphology,9995.21860126649,16666.2137287986,2355.7650594674,spiny
335,80.59228182360141,,0.823769055588392,0.7222502426536579,113.9375,0.996213215816597,,696537235,11.0,1623.5753091276401,1743.1085454778602,full,24,52,5508,4,28,152.32,1831.4332501342399,434.841060627612,0.1144,0.1144,0.28,293.235793818405,562381210,False,3D Neuron Reconstruction morphology,6737.567071206321,15257.6768240536,2971.0378166788105,spiny
336,78.9770956485135,,0.840310364700546,0.0798687381449903,33.5,0.99129955567122,,614432441,6.0,156.886698305051,237.975161969054,full,20,44,1414,4,24,62.5276,183.78720301490398,180.74831141856498,0.1144,0.1144,0.28,7.640626701532559,585947309,False,3D Neuron Reconstruction morphology,1655.4176308133099,415.40198147584,7.02457963793561,aspiny
337,80.43953193060649,,0.8797953090612249,0.5196751185454199,56.25,0.824379392041317,,543107196,12.0,440.885091773219,507.41334581920404,dendrite-only,24,54,2744,6,30,107.24,514.517043234533,391.716603500702,0.1144,0.1144,0.28,413.24798713938105,526573598,False,3D Neuron Reconstruction morphology,3256.9027618318396,5279.378084377079,807.49210475989,spiny
338,78.6385069894076,,0.8893053898830459,0.113016898616819,133.958333333333,1.0,,676466554,5.0,456.13460271,476.02532865637704,full,12,29,3407,5,17,83.6456,691.1493333226359,557.317933667853,0.1144,0.1144,0.28,26.8720173940431,643575207,False,3D Neuron Reconstruction morphology,3912.0444788432,1388.9880783564001,38.4941656191249,aspiny
339,57.287956767176105,,0.8820863497346021,0.45475602750722105,53.071428571428605,0.864715699679072,,657246943,4.0,221.97038783123799,268.216519923757,full,14,34,1745,6,20,50.4926,385.857571527395,236.282850012823,0.1144,0.1144,0.28,373.145835580686,488501071,False,3D Neuron Reconstruction morphology,2036.82159391702,2913.7833811084,373.60220377906603,aspiny
340,85.20831451689759,,0.789621077612263,0.0976823655718221,128.0,0.9660919158277841,,587405674,4.0,350.406255399429,449.71820025020304,full,13,33,3465,7,20,144.2,594.414267960115,425.39195878373,0.1144,0.1144,0.28,15.1591457025088,571709783,False,3D Neuron Reconstruction morphology,4083.6846146029498,1255.6783161041901,29.3781490283833,aspiny
341,76.9035862200615,,0.877449058767211,0.46188085371050897,40.8448275862069,1.0,,650485582,7.0,287.119724083125,321.714308016301,full,29,60,2421,2,31,93.1602,477.001856403025,256.159597536347,0.1144,0.1144,0.28,232.899829171386,566671538,False,3D Neuron Reconstruction morphology,2830.9477712200105,4096.82647531559,485.03563687924895,aspiny
342,80.80590801065429,,0.871765858983787,0.57400976560212,101.13888888888901,0.9722786915049509,,674291002,4.0,462.97776711860604,523.775157461573,full,18,40,3699,4,22,111.1502,825.423454047231,315.943524932519,0.1144,0.1144,0.28,645.996605942638,611623402,False,3D Neuron Reconstruction morphology,4187.59337687524,7555.2466650611495,1120.33984440176,aspiny
343,71.2610682953417,,0.886591302322289,0.37494459598553703,59.085714285714296,0.8673877995311421,,495334938,9.0,710.533066729297,821.462783665531,dendrite-only,36,78,4198,6,42,95.2,890.8576438601241,338.032531106097,0.1144,0.1144,0.28,819.1219803795931,314822529,False,3D Neuron Reconstruction morphology,4340.963063948479,5126.70618762176,556.481195314449,spiny
344,80.53004336311041,,0.8976263496432391,0.524917156757219,77.3214285714286,1.0,,554337660,7.0,891.2930914721929,1000.7759495732302,full,14,33,2331,5,19,140.8148,1040.40858675635,203.831255661291,0.1144,0.1144,0.28,523.748409611334,528015670,False,3D Neuron Reconstruction morphology,2868.9458616377697,4761.55446044246,699.428316659909,spiny
345,79.2283646768662,,0.910132594778136,0.52564581393813,75.8409090909091,0.9984362948734491,,585893436,5.0,370.733855872349,409.48266064728404,full,22,49,3658,5,27,82.0344,649.547535561096,559.157469028244,0.1144,0.1144,0.28,994.642245795808,560753350,False,3D Neuron Reconstruction morphology,4227.8952656108,6985.3479208339,973.629854687597,aspiny
346,83.8024235733041,,0.877989274229049,0.43232559672179793,26.1875,0.9909227636546322,,566350959,6.0,147.2624681335,165.64587449791298,full,40,86,2161,6,46,59.92,240.263286989784,184.745002963433,0.1144,0.1144,0.28,250.160525158522,536306115,False,3D Neuron Reconstruction morphology,2492.96488047667,3382.2264155372304,365.50357929469703,aspiny
